1641916937707,84,-178,200,OK,Thread Group 1-5,text,true,,66137,422,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Regular.woff2,40,0,0
1641916937252,564,-194,200,OK,Thread Group 1-1,text,true,,1268,968,5,5,http://34.77.53.147:3000/graphql,563,0,0
1641916937761,96,-181,200,OK,Thread Group 1-3,text,true,,66253,419,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Bold.woff2,51,0,0
1641916937792,80,-180,200,OK,Thread Group 1-5,text,true,,71609,421,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Italic.woff2,42,0,0
1641916937760,152,-188,200,OK,Thread Group 1-2,text,true,,696,676,5,5,http://34.77.53.147:3000/graphql,152,0,0
1641916937763,154,-188,200,OK,Thread Group 1-4,text,true,,696,676,5,5,http://34.77.53.147:3000/graphql,153,0,0
1641916937817,108,-195,200,OK,Thread Group 1-1,text,true,,1746,380,5,5,http://34.77.53.147:3000/,108,0,0
1641916937858,85,-182,200,OK,Thread Group 1-3,text,true,,67005,421,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Medium.woff2,42,0,0
1641916937873,80,-181,200,OK,Thread Group 1-5,text,true,,66253,419,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Bold.woff2,40,0,0
1641916937913,97,-189,200,OK,Thread Group 1-2,text,true,,1222,380,5,5,http://34.77.53.147:3000/login,97,0,0
1641916937918,118,-189,200,OK,Thread Group 1-4,text,true,,1222,380,5,5,http://34.77.53.147:3000/login,117,0,0
1641916937954,86,-182,200,OK,Thread Group 1-5,text,true,,67005,421,5,5,http://34.77.53.147:3000/_assets/fonts/Roboto-Medium.woff2,46,0,0
1641916937926,121,-199,200,OK,Thread Group 1-1,text,true,,696,1522,5,5,http://34.77.53.147:3000/graphql,120,0,0
1641916937251,793,,200,"Number of samples in transaction : 3, number of failing samples : 0",Thread Group 1-1,,true,,3710,2870,5,5,null,791,3,0
1641916937944,152,-188,200,OK,Thread Group 1-3,text,true,,696,676,5,5,http://34.77.53.147:3000/graphql,151,0,0
1641916938011,87,-190,200,OK,Thread Group 1-2,text,true,,1026,753,5,5,http://34.77.53.147:3000/graphql,86,0,0
1641916936644,1446,,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-2,,true,,596112,4327,5,5,null,1102,8,39
1641916938048,66,-200,200,OK,Thread Group 1-1,text,true,,630,1771,5,5,http://34.77.53.147:3000/graphql,66,0,0
1641916938037,91,-190,200,OK,Thread Group 1-4,text,true,,1026,753,5,5,http://34.77.53.147:3000/graphql,91,0,0
1641916936664,1456,,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-4,,true,,596112,4327,5,5,null,1104,8,41
1641916938041,129,-188,200,OK,Thread Group 1-5,text,true,,696,676,5,5,http://34.77.53.147:3000/graphql,129,0,0
1641916938097,99,-189,200,OK,Thread Group 1-3,text,true,,1222,380,5,5,http://34.77.53.147:3000/login,99,0,0
1641916938171,675,-189,200,OK,Thread Group 1-5,text,true,,1222,380,5,5,http://34.77.53.147:3000/login,636,0,0
1641916938116,733,-201,200,OK,Thread Group 1-1,text,true,,710,1522,5,5,http://34.77.53.147:3000/graphql,694,0,0
1641916938197,918,-190,200,OK,Thread Group 1-3,text,true,,1026,753,5,5,http://34.77.53.147:3000/graphql,918,0,0
1641916936831,2276,,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-3,,true,,596112,4327,5,5,null,1931,9,40
1641916938846,276,-190,200,OK,Thread Group 1-5,text,true,,1026,753,5,5,http://34.77.53.147:3000/graphql,276,0,0
1641916937042,2072,,200,"Number of samples in transaction : 9, number of failing samples : 0",Thread Group 1-5,,true,,596112,4327,5,5,null,1393,8,39
1641916938849,304,-202,200,OK,Thread Group 1-1,text,true,,2234,756,5,5,http://34.77.53.147:3000/,178,0,0
1641916938849,178,-202-0,302,Found,Thread Group 1-1,text,true,,488,381,5,5,http://34.77.53.147:3000/logout,178,0,0
1641916939028,125,-202-1,200,OK,Thread Group 1-1,text,true,,1746,375,5,5,http://34.77.53.147:3000/,125,0,0
1641916939116,41,-194,200,OK,Thread Group 1-3,text,true,,1245,968,5,5,http://34.77.53.147:3000/graphql,41,0,0
