1641915174223,129,-56,200,OK,Thread Group 1-2,text,true,,1069,331,5,5,http://34.77.53.147:3000/_assets/svg/editor-icon-markdown.svg,129,0,0
1641915174302,79,-60,200,OK,Thread Group 1-3,text,true,,1438,321,5,5,http://34.77.53.147:3000/_assets/svg/icon-route.svg,79,0,0
1641915174300,81,-57,200,OK,Thread Group 1-4,text,true,,1172,330,5,5,http://34.77.53.147:3000/_assets/svg/editor-icon-tabular.svg,81,0,0
1641915174302,82,-61,200,OK,Thread Group 1-5,text,true,,1409,328,5,5,http://34.77.53.147:3000/_assets/svg/icon-sewing-patch.svg,82,0,0
1641915174382,40,-59,200,OK,Thread Group 1-4,text,true,,1423,320,5,5,http://34.77.53.147:3000/_assets/svg/icon-cube.svg,40,0,0
1641915174382,82,-57,200,OK,Thread Group 1-3,text,true,,1172,330,5,5,http://34.77.53.147:3000/_assets/svg/editor-icon-tabular.svg,82,0,0
1641915174352,120,-64,200,OK,Thread Group 1-1,text,true,,45020,400,5,5,http://34.77.53.147:3000/_assets/fonts/RobotoMono-Regular.woff2,42,0,0
1641915172642,1819,,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread Group 1-1,,true,,61943,5244,5,5,null,1662,11,0
1641915174353,124,-64,200,OK,Thread Group 1-2,text,true,,45020,400,5,5,http://34.77.53.147:3000/_assets/fonts/RobotoMono-Regular.woff2,42,0,0
1641915172645,1821,,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread Group 1-2,,true,,61943,5244,5,5,null,1665,12,0
1641915174465,46,-59,200,OK,Thread Group 1-3,text,true,,1423,320,5,5,http://34.77.53.147:3000/_assets/svg/icon-cube.svg,46,0,0
1641915174385,135,-58,200,OK,Thread Group 1-5,text,true,,1099,331,5,5,http://34.77.53.147:3000/_assets/svg/editor-icon-ckeditor.svg,135,0,0
1641915174424,135,-56,200,OK,Thread Group 1-4,text,true,,1069,331,5,5,http://34.77.53.147:3000/_assets/svg/editor-icon-markdown.svg,135,0,0
1641915174521,86,-60,200,OK,Thread Group 1-5,text,true,,1438,321,5,5,http://34.77.53.147:3000/_assets/svg/icon-route.svg,85,0,0
1641915174512,129,-56,200,OK,Thread Group 1-3,text,true,,1069,331,5,5,http://34.77.53.147:3000/_assets/svg/editor-icon-markdown.svg,129,0,0
1641915174478,175,-65,200,OK,Thread Group 1-2,text,true,,1516,103007,5,5,http://34.77.53.147:3000/graphql,175,0,0
1641915174559,121,-64,200,OK,Thread Group 1-4,text,true,,45020,400,5,5,http://34.77.53.147:3000/_assets/fonts/RobotoMono-Regular.woff2,45,0,0
1641915173459,1211,,200,"Number of samples in transaction : 12, number of failing samples : 0",Thread Group 1-4,,true,,61943,5244,5,5,null,1063,10,0
1641915174608,98,-57,200,OK,Thread Group 1-5,text,true,,1172,330,5,5,http://34.77.53.147:3000/_assets/svg/editor-icon-tabular.svg,98,0,0
